"Recommended size 1024px x 344px. Note: Image size affects the performance of your app.","Empfohlene Größe 1024px x 344px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Empfohlene Größe 1024px x 704px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Empfohlene Größe 320px x 230px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 50 KB for optimal performance."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Empfohlene Größe 320px x 258px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 50 KB for optimal performance."
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Empfohlene Größe 320px x 367px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 75 KB for optimal performance."
"Recommended size 35px x 35px.","Empfohlene Größe 35px x 35px."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Empfohlene Größe 768px x 294px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Empfohlene Größe 768px x 960px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Refunded","Erstattet"
"Regular and confirmation passwords must be equal","Standard- und Bestätigungspasswort müssen übereinstimmen"
"Related Product Background Color","Verknüpftes Produkt Hintergrundfarbe"
"Reset theme to default","Vorlage auf Standardwerte zurücksetzen"
"Resubmission Key","Wiedervorlageschlüssel"
"Resubmit App","App erneut übermitteln"
"Review","Kundenmeinung"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Mt RichPush können Sie ansprechendere Nachrichten erstellen und senden, indem Sie HTML und andere Medien verwenden. Weiter mehr als Hinweise und Benachrichtigungen sind Rich Push Nachrichten. Sie bringen Ihre Nutzer in Ihre App während Inhalte in einem anpassbaren WebKit Fenster angezeigt werden. Erstellen Sie Ihre eigenen, gestalteten Nachrichten, die Ihre Kunden mit neuem Inhalt versorgen, ohne dass Sie Ihre App aktualisieren müssen. Mehr über RichPush erfahren Sie unter <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","Sortieren nach:"
"Save","Speichern"
"Save As","Speichern untern"
"Save Theme","Vorlage speichern"
"Save and Continue Edit","Speichern und weiter bearbeiten"
"Save and Submit App","Speichern und App übermitteln"
"Save in address book","Im Adressbuch speichern"
"Screens:","Bilschirme:"
"Scroll Background Color","Scroll Hintergrundfarbe"
"Search","Suche"
"Secondary Color","Zusatzfarbe"
"Secondary Font Color","Zusatzschriftfarbe"
"Select All","Alle wählen"
"Selected product is unavailable.","Ausgewählter Artikel ist nicht verfügbar."
"Sender Information","Absenderinformationen"
"Settings","Einstellungen"
"Shipped","Versendet"
"Shipping address has been set.","Versandadresse wurde gespeichert."
"Shipping method has been set.","Versandart wurde gespeichert."
"Shipping to this address is not possible.","Versand an diese Adresse ist nicht möglich."
"Shop","Shop"
"Shopping cart is empty.","Warenkorb ist leer."
"Sky Blue","Sky Blue"
"Social Networking","Soziale Netzwerke"
"Some emails were not sent.","Einige eMails konnten nicht gesendet werden."
"Sorry, no payment options are available for this order at this time.","Für diese Bestellung stehen aktuell keine Zahlarten zur Verfügung."
"Specific Countries","Bestimmte Länder"
"Specified address does not exist.","Die angegebene Adresse existiert nicht."
"Specified invalid app code.","Ungültiger App Code angegeben."
"Specified invalid data.","Ungültige Daten angegeben."
"Specified item does not exist in wishlist.","Angegebener Artikel existiert nicht auf dem Wunschzettel."
"Standard Checkout","Standard Bezahlvorgang"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standard Bezahlvorgang nutzt die von Magento bereitgestellten Zahlarten. Es werden ausschließlich Inline-Zahlarten unterstützt (z. B. PayPal Direct,  Authorize.Net, etc.)"
"Start Date","Start"
"Start Date - Month","Start - Monat"
"Start Date - Year","Start - Jahr"
"State/Province","Bundesland"
"Status","Status"
"Store View","StoreView"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","Store Logo, das auf der Urheber-Seite angezeigt wird. Empfohlene Größe: 100px x 100px."
"Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px.","Store Logo, das auf der Urheber-Seite angezeigt wird. Empfohlene Größe: 200px x 200px."
"Street Address","Straße"
"Street Address 2","Straße 2. Zeile"
"Submission","Übermittlung"
"Submission Fields","Felder für Übermittlung"
"Submission History","Übertragungsprotokoll"
"Submit App","App übermitteln"
"Submit App ""%s""","App ""%s"" übermitteln"
"Submit App failure. %s","Fehler beim Übermitteln der App. %s"
"Submit App failure. Invalid activation key provided","Fehler beim Übermitteln der App. Ungültiger Aktivierungsschlüssel."
"Submitted","Übermittelt"
"Subtotal (Excl. Tax)","Zwischensumme (zzg. Steuern)"
"Subtotal (Incl. Tax)","Zwischensumme (inkl. Steuern)"
"Summary of Your Review","Zusammenfassung Ihrer Kundenmeinung"
"T-Shirts","T-Shirts"
"Tabs","Tabs"
"Tax","Steuer"
"Telephone","Telefon"
"Tell a Friend","Einem Freund weiterempfehlen"
"Tell a Friend is disabled.","Weiterempfehlung an Freunde ist deaktivert."
"Tell a Friend link has been sent.","Weiterempfehlung an einen Freund wurde gesendet."
"Template","Vorlage"
"Template Content","Vorlageninhalt"
"Template Name","Vorlagenname"
"Template creation is allowed only for applications which have device type iPhone, but this kind of applications has not been found.","Vorlagenerstellung ist nur für iPhone-Apps möglich. Es ist jedoch bis jetzt keine iPhone App erstellt worden."
"Template does not exist.","Vorlage existiert nicht."
"Template for new AirMail Message does not exist.","Vorlage für neue AirMail Nachricht existiert nicht."
"Template has been deleted.","Vorlage wurde gelöscht."
"Thank you for registering!","Vielen Dank für Ihre Registrierung!"
"Thank you for your purchase! ","Vielen Dank für Ihre Bestellung! "
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>",
"Der Mailbox-Titel wird unter dem Tab ""Mehr"" angezeigt. Wenn Sie mehr über den Titel erfahren möchten, <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">klicken Sie bitte hier</a>."
"The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB.","Icon für den Android Market. Empfohlene Größe: 512px x 512px. Maximale Dateigröße: 1024 KB"
"Theme configurations are successfully reset.","Vorlagenkonfiguration wurde erfolgreich zurückgesetzt."
"Theme has been created.","Vorlage wurde gespeichert."
"Theme has been delete.","Vorlage wurde gelöscht."
"Theme label can\'t be empty","Vorlagenbezeichnung darf nicht leer sein."
"Theme label:","Vorlagenbezeichnung"
"Theme name is not set.","Vorlagenname wurde nicht gespeichert."
"There were some problems with the data.","Mit diesen Daten gab es leider Probleme."
"This email address was not found in our records.","Diese eMailadresse wurde in Ihren Einträgen leider nicht gefunden."
"Title","Titel"
"Title bar","Titelzeile"
"To activate PayPal MEP payment method activate Express checkout first. ","Um PayPal MEP Zahlungen zu aktivieren, aktivieren Sie bitte zuerst den Expressbezahlvorgang. "
"Total incl. Tax: %1$s","Gesamt inkl. Steuern: %1$s"
"Twitter API","Twitter API"
"Twitter API Key","Twitter API Schlüssel"
"Twitter Secret Key","Twitter API Geheimschlüssel"
"Unable to cancel queue.","Warteschlange konnte nicht storniert werden."
"Unable to collect cart totals.","Fehler beim Berechnen der Zwischen- und Gesamtsummen."
"Unable to delete queue.","Warteschlange konnte nicht gelöscht werden."
"Unable to find an app to delete.","Keine App zum Löschen gefunden."
"Unable to find template to delete.","Keine Vorlage zum Löschen gefunden."
"Unable to get shipping methods list.","Keine Versandarten gefunden."
"Unable to initialize MEP Checkout.","MEP Bezahlvorgang konnte nicht gestartet werden."
"Unable to load application form.","App Formular konnte nicht geladen werden."
"Unable to load product info.","Artikelinformationen konnten nicht geladen werden."
"Unable to place the order.","Bestellung konnte nicht ausgelöst werden."
"Unable to post the review.","Kundenmeinung konnte nicht übertragen werden."
"Unable to process preview.","Vorschau konnte nicht vorbereitet werden."
"Unable to render an order.","Bestellung konnte nicht gerendert werden."
"Unable to save app.","App konnte nicht gespeichert werden."
"Unable to save message.","Nachricht konnte nicht gespeichert werden."
"Unable to save shipping address.","Versandadresse konnte nicht gespeichert werden."
"Unable to save shipping method.","Versandart konnte nicht gespeichert werden."
"Unable to save template.","Vorlage konnte nicht gespeichert werden."
"Unable to start MEP Checkout.","MEP Bezahlvorgang konnte nicht gestartet werden."
"Undefined","Unbekannt"
"Unknown Error","Unbekannter Fehler"
"Unknown Error.","Unbekannter Fehler."
"Unsupported character in path: ""%s""","Ungültiges Zeichen im Pfad: ""%s"""
"Unsupported value type received","Ungültigen Wertetyp erhalten"
"Update Preview","Vorschau aktualisieren"
"Upon receiving these credentials, please fill in the corresponding fields.","Bis zum Erhalt der Zugangsdaten füllen Sie bitte die folgenden Felder aus."
"Urban Airship Push Notification","Urban Airship Push Benachrichtigung"
"Use as my default billing address","Als Standard Rechnungsadresse verwenden"
"Use as my default shipping address","Als Standard Versandadresse verwenden"
"View Details","Details"
"View Gallery","Galerie"
"Website is offline.","Website ist offline."
"Wishlist has been cleared.","Wunschzettel wurde geleert."
"Wishlist has been updated.","Wunschzettel wurde aktualisiert."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Wunschzettel wurde geleert, aber beim Aktualisieren einiger Artikel sind Fehler aufgetreten."
"Wrong Ipad background image orientation has been specified: ""%s"".","Falsche iPad Hintergrundbild Ausrichtung wurde angegeben: ""%s""."
"Wrong device type.","Falsches Gerät."
"Wrong email format","Falsches eMailformat"
"Wrong theme format.","Falsches Vorlagenformat."
"You are already logged in.","Sie sind bereits angemeldet."
"You can watch statistics here.","Statistiken können Sie hier ansehen."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Sie erhalten eine Bestellbestätigung per eMail mit weiteren Informationen und einem Link, um die Bestellung weiterverfolgen zu können."
"Your order # is: %s. ","Ihre Bestellnummer lautet: %s. "
"Your review has been accepted for moderation.","Ihre Kundenmeinung wurde zur Prüfung angenommen"
"Zip/Postal Code","PLZ"
"and","und"
"each","je"
"iPad","iPad"
"iPhone","iPhone"
"save","speichern"
