"Manage Ratings","Bewertungen verwalten"
"Manage Stores","Stores verwalten"
"Manage Tax Rules","Steuerregeln verwalten"
"Manage Tax Zones and Rates","Steuerzonen und -sätze verwalten"
"Manual","Manuell"
"Matched Expression","Passender Ausdruck"
"Mb","MB"
"Media (.avi, .flv, .swf)","Multimedia-Dateien (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Medien-Synchronisierung wurde abgeschlossen!"
"Messages Inbox","Posteingang"
"Month","Monat"
"Most Viewed","Am meisten angesehen"
"Most Viewed Products","Am häufigsten angesehene Artikel"
"Multiple Select","Mehrfach Auswahl"
"My Account","Mein Benutzerkonto"
"My Applications","Meine Anwendungen"
"N/A","Keine Angabe"
"NOTICE","HINWEIS"
"Name","Name"
"Name:","Name:"
"Never (production)","Niemals (Produktivumgebung)"
"New ","Neu "
"New API Key","Neuer API Schlüssel"
"New Accounts","Neue Kundenkonten"
"New Attribute","Neues Attribut anlegen"
"New Block","Neuer Block"
"New Category","Neue Kategorie anlegen"
"New Class","Neue Steuerklasse"
"New Condition","Neue Bedingung"
"New Custom Variable","Erstellung einer neuen Variable"
"New Customer","Neuer Kunde"
"New Customers","Neue Kunden"
"New Design Change","Neue Gestaltungsänderung"
"New Email Template","Neue E-Mail Vorlage"
"New Group","Neue Gruppe"
"New Invoice","Neue Rechnung"
"New Item Type","Neuer Artikeltyp"
"New Memo","Neuen Bestellkommentar"
"New Memo for #%s","Neuer Bestellkommentar für #%s"
"New Page","Neue Seite"
"New Password","Neues Passwort"
"New Poll","Neue Umfrage"
"New Profile","Neues Profil"
"New Rate","Neuen Satz"
"New Rating","Neue Bewertung"
"New Review","Neue Kundenmeinungen"
"New Role","Neue Berechtigung anlegen"
"New Rule","Neue Regel"
"New Search","Neue Suche"
"New Set","Neues Set anlegen"
"New Shipment","Neuer Versand"
"New Sitemap","Neue Sitemap"
"New Store View","Neue StoreView"
"New System Template","Neue Systemvorlage"
"New Tag","Neues Schlagwort"
"New Template","Neue Vorlage"
"New User","Neuer Benutzer"
"New Variable","Neue Variable anlegen"
"New Website","Neue Website"
"New password field cannot be empty.","Das neue Passwort Feld darf nicht leer sein."
"Newsletter","Newsletter"
"Newsletter Problems","Newsletter Probleme"
"Newsletter Queue","Newsletter Warteschlange"
"Newsletter Subscribers","Newsletter Abonnenten"
"Newsletter Templates","Newsletter Vorlagen"
"Next month (hold for menu)","Nächster Monat (Für Menü gedrückt halten)"
"Next year (hold for menu)","Nächstes Jahr (Für Menü gedrückt halten)"
"No","Nein"
"No (price without tax)","Nein (Preis ohne Steuern)"
"No Data Found","Keine Daten gefunden"
"No Templates Found","Keine Vorlagen gefunden"
"No change","Keine Änderung"
"No customer id defined.","Keine Kunden ID angegeben."
"No information available.","Keine Informationen verfügbar."
"No profile loaded...","Kein Profil geladen..."
"No records found for this period.","Keine Aufzeichnungen für diesen Zeitraum gefunden."
"No records found.","Keine Einträge gefunden."
"No report code specified.","Kein Reportcode angegeben."
"No search keywords.","Keine Keywords für die Suche gefunden."
"No search modules were registered","Keine Suchmodule registriert"
"No wishlist item id defined.","Keine Wunschzettel ID angegeben."
"None","keine"
"Note:","Hinweis:"
"Notes","Hinweise"
"Notifications","Mitteilungen / Hinweise"
"Number of Orders","Anzahl der Bestellungen"
"Number of Uses","Anzahl an Verwendungen"
"Number of Views","Anzahl der Ansichten"
"Number of records:","Anzahl der Einträge:"
"OAuth Consumers","OAuth Kunden"
"OAuth authorization for admin","OAuth Autorisierung für Admin"
"OAuth authorization simple for admin","OAuth einfache Autorisierung für Admin"
"OK","OK"
"Old rate:","Alter Kurs:"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","Eine oder mehrere Mediendateien konnten nicht synchronisiert werden während der Synchronisation des Medienspeichers. Sie finden mehr Details in den Logdateien."
"One or more of the Cache Types are invalidated:","Eine oder mehr Cache-Arten sind außer Kraft:"
"Online Customers","Kunden online"
"Only Once (version upgrade)","Nur einmal (Upgrade)"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Nur Attribute mit den Einstellungen im Anwendungsbereich Global"""
"Only mapped fields","Nur zugeordnete Felder"
"Optional","freiwillig"
"Options","Optionen"
"Order","Bestellung"
"Order #%s","Bestellung #%s"
"Order #%s (%s)","Bestell-Nr. %s (%s)"
"Order Created Date","Bestellerstellungs-Datum"
"Order ID","Bestellnummer"
"Order Totals","Bestellsummen"
"Order Updated Date","Bestellaktualisierungs-Datum"
"Order Updated Date report is real-time, does not need statistics refreshing.","Bestellaktualisierungs-Bericht ist in Echtzeit, die Statistiken müssen nicht aktualisiert werden."
"Orders","Bestellungen"
"Original Magento attribute names in first row:","Original Magento Attributnamen in erster Zeile:"
"Out of stock","Nicht auf Lager"
"PDT (Payment Data Transfer) Only","Nur PDT (Payment Data Transfer)"
"Package Extensions","Paketerstellung"
"Pages","Seiten"
"Parent Product Thumbnail","Hauptartikel Vorschaubild"
"Parent Transaction ID","Übergeordnete Transaktionsnummer"
"Passive mode","Passiver Modus"
"Password","Passwort"
"Password Confirmation","Passwortbestätigung"
"Password confirmation must be same as password.","Passwort Bestätigung muss identisch mit dem Passwort sein."
"Password must be at least of %d characters.","Passwort muss aus wenigstens %d Zeichen bestehen."
"Password must include both numeric and alphabetic characters.","Passwort muss nummerische und alphabetische Zeichen enthalten."
"Password:","Passwort:"
"Path:","Pfad:"
"PayPal Manager","PayPal Manager"
"Payment method instance is not available.","Zahlmethoden Instanz ist nicht verfügbar."
"Payment method is not available.","Zahlweise ist nicht verfügbar"
"Payment method must be specified.","Zahlweise muß angegeben werden"
"Pending Reviews","Ausstehende Kundenmeinungen"
"Pending Tags","Ausstehende Schlagworte"
"Per Item","Pro Artikel"
"Per Order","Pro Bestellung"
"Percent","Prozent"
"Performed At","Ausgeführt am"
"Period","Zeitraum"
"Permanent (301)","Permanent (301)"
"Permissions","Berechtigungen"
"Personal Information","Persönliche Informationen"
"Phone:","Telefon:"
"Please Select","Bitte auswählen"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Bitte bestätigen Sie, dass Sie die Seite wechseln möchten. Dadurch gehen alle nicht gespeicherten Informationen verloren!"
"Please enter 6 or more characters.","Bitte geben Sie 6 oder mehr Zeichen ein."
"Please enter a number greater than 0 in this field.","Bitte geben Sie eine Zahl größer 0 in dieses Feld ein."
"Please enter a valid $ amount. For example $100.00.","Bitte geben Sie einen gültigen Betrag ein. Zum Beispiel 100,00 €."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Bitte geben Sie eine gültige URL ein. Zum Beispiel http://www.beispiel.de oder www.beispiel.de"
"Please enter a valid URL. http:// is required","Bitte geben Sie eine gültige URL ein. http:// wird benötigt"
"Please enter a valid credit card number.","Bitte geben Sie eine gültige Kreditkartennummer ein."
"Please enter a valid date.","Bitte geben Sie ein gültiges Datum ein."
"Please enter a valid email address. For example johndoe@domain.com.","Bitte geben Sie eine gültige E-Mail Adresse ein. Zum Beispiel johndoe@domain.de."
"Please enter a valid email.","Bitte geben Sie eine gültige E-Mail Adresse ein."
"Please enter a valid number in this field.","Bitte geben Sie eine gültige Nummer in dieses Feld ein."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Bitte geben Sie eine gültige Telefonnummer ein. Zum Beispiel (123) 456-7890 oder 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Bitte geben Sie eine gültige Sozialversicherungsnummer ein. Zum Beispiel 123-45-6789."
"Please enter a valid value from list","Bitte geben Sie einen gültigen Wert aus der Liste ein"
"Please enter a valid value, ex: 10,20,30","Bitte geben Sie einen gültigen Wert ein, z. B. 10,20,30"
"Please enter a valid zip code.","Bitte geben Sie eine gültige Postleitzahl ein."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Bitte geben Sie eine gültige Postleitzahl ein. Zum Beispiel 21335."
"Please enter another credit card number to complete your purchase.","Bitte geben Sie eine weitere Kreditkartennummer ein um Ihre Bestellung abzuschließen."
"Please enter password","Bitte geben Sie Ihr Passwort ein"
"Please enter password to confirm rollback.","Bitte geben Sie Ihr Passwort ein, um die Wiederherstellung zu bestätigen."
"Please enter valid password.","Bitte geben Sie ein gültiges Passwort ein."
"Please make sure that all global admin search modules are installed and activated.","Bitte sicherstellen, dass alle globalen Administrationssuchmodule installiert und aktiviert sind."
"Please make sure that your changes were saved before running the profile.","Bitte stellen Sie sicher, dass Ihre Änderungen gespeichert wurden bevor Sie das Profil ausführen."
"Please make sure your passwords match.","Bitte stellen Sie sicher, dass die beiden Passworte identisch sind."
"Please select State/Province.","Bitte Land/Bundesland wählen."
"Please select a customer.","Bitte wählen Sie einen Kunden"
"Please select a store.","Bitte einen Shop wählen"
"Please select an option.","Bitte wählen Sie eine Option."
"Please select catalog searches.","Bitte wählen Sie entsprechende Katalogsuchen aus"
"Please select customer(s).","Bitte wählen Sie entsprechende Kunden aus"
"Please select message(s).","Bitte wählen Sie die Nachricht(en)"
"Please select one of the above options.","Bitte wählen Sie eine der oberen Optionen."
"Please select one of the options.","Bitte wählen Sie eine der Optionen."
"Please select review(s).","Bitte wählen Sie entsprechende Kundenmeinungen aus"
"Please select tag(s).","Bitte wählen Sie entsprechende Schlagworte aus"
"Please specify backup creation options","Bitte geben Sie die Optionen für das Erstellen des Backups an."
"Please specify the admin custom URL.","Bitte geben Sie die individuelle Admin URL an."
"Please try to logout and sign in again.","Bitte versuchen Sie sich ab- und wieder anzumelden."
"Please type the letters from the image:","Bitte geben Sie die Zeichen auf dem Bild ein:"
"Please use in this field only ""a-z,0-9,_"".","Bitte verwenden Sie in diesem Feld nur ""a-z,0-9,_""."
"Please use letters only (a-z) in this field.","Bitte tragen Sie nur Buchstaben (a-z) in dieses Feld ein."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Bitte nur Ziffern in diesem Feld verwenden. Vermeiden Sie Leerzeichen oder andere Zeichen außer Punkt oder Komma."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Bitte nur Buchstaben (a-z oder A-Z), Ziffern (0-9) und Leerzeichen für dieses Feld verwenden."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Bitte nur Buchstaben (a-z) oder Ziffern (0-9) in diesem Feld verwenden. Es sind keine Leerzeichen oder andere Zeichen erlaubt."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Bitte nur Buchstaben (a-z), Ziffern (0-9) oder Leerzeichen und # in diesem Feld verwenden."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Bitte verwenden Sie dieses Datumsformat: tt/mm/jjjj. Zum Beispiel 17/03/2006 für den 17. März 2006."
"Please wait while the indexes are being refreshed.","Bitte warten, während die Indizes aktualisiert werden."
"Please wait, loading...","Bitte warten, wird geladen..."
"Please wait...","Bitte warten..."
"Please, add some answers to this poll first.","Bitte fügen Sie erst einige Antworten zu dieser Umfrage hinzu."
"Please, select ""Visible in Stores"" for this poll first.","Bitte wählen Sie für diese Umfrage zuerst ""Sichtbar in Store""."
"Poll Manager","Umfrageverwaltung"
"Polls","Umfragen"
"Popular","Beliebt"
"Position of Watermark for %s","Position des Wasserzeichens für %s"
"Pregenerated product images files.","Zwischengespeicherte Artikelbilder"
"Prev. month (hold for menu)","Vorheriger Monat (Für Menü gedrückt halten)"
"Prev. year (hold for menu)","Vorheriger Jahr (Für Menü gedrückt halten)"
"Preview","Vorschau"
"Preview Template","Vorlagenvorschau"
"Price","Preis"
"Price alert subscription was saved.","Preisbenachrichtigung wurde gespeichert"
"Price:","Preis:"
"Processed <strong>%s%% %s/%d</strong> records","<strong>%s%% %s/%d</strong> Einträge verarbeiten"
"Product","Artikel"
"Product Name","Artikelname"
"Product Reviews","Kundenmeinungen"
"Product Tax Classes","Artikelsteuerklassen"
"Product Thumbnail Itself","Vorschaubild"
"Product is not loaded.","Artikel nicht geladen."
"Product:","Artikel:"
"Products","Artikel"
"Products Bestsellers Report","Artikel Bestseller Bericht"
"Products Most Viewed Report","Artikel Am häufigsten angesehen Bericht"
"Products Ordered","Bestellte Artikel"
"Products in Carts","Artikel in Warenkörben"
"Profile Action","Profilaktion"
"Profile Actions XML","Profilaktionen XML"
"Profile Direction","Profil Richtung"
"Profile History","Profil Verlauf"
"Profile Information","Profil Information"
"Profile Name","Profil Name"
"Profile Payments","Zahlungsprofil"
"Profile Schedule","Termingemäßes Profil"
"Profile Wizard","Profil Assistent"
"Profiles","Profile"
"Promo","Aktion"
"Promotions","Preisregeln"
"Purchased Item","Bestellte Artikel"
"Put store on the maintenance mode while backup creation","Magento während des Backups in den Wartungsmodus versetzen"
"Put store on the maintenance mode while rollback processing","Magento während der Wiederherstellung in den Wartungsmodus versetzen"
"Quantity","Menge"
"Queue Refresh","Aktualisierung anstoßen"
"Queued... Cancel","Steht zur Ausführung an... (abbrechen)"
"REST Roles","REST Berechtigungen"
"Radio Buttons","Radio Buttons"
"Rates","Kurse"
"Read details","Details anzeigen"
"Rebuild","Neuaufbau"
"Rebuild Catalog Index","Katalog Index"
"Rebuild Flat Catalog Category","Neuaufbau Flat-Kategorie"
"Rebuild Flat Catalog Product","Neuaufbau Flat-Artikel"
"Recent Orders","Letzte Bestellungen"
"Recent statistics have been updated.","Statistik wurden aktualisiert"
"Recurring Profile View","Ansicht Wiederkehrende Profile"
"Recursive Dir","Rekursiv Verzeichnis"
"Redirect","Weiterleitung"
"Reference","Referenz"
"Reference ID","Referenz ID"
"Refresh","Aktualisieren"
"Refresh Now*","Jetzt aktualisieren*"
"Refresh Statistics","Statistiken aktualisieren"
"Region/State","Region/Bundesland"
"Regular Price:","Regulärer Preis:"
"Reject","Zurückweisen"
"Reject token authorization Pop Up for admin","Token Autorisierung Pop Up für Admin zurückweisen"
"Reject token authorization for admin","Token Autorisierung für Admin zurückweisen"
"Rejection Of Authorization","Zurückweisen der Autorisierung"
"Release","Version"
"Release Stability","Versions-Stabilität"
"Release Version","Version"
"Reload captcha","CAPTCHA neuladen"
"Remote FTP","Entfernter FTP"
"Remove","Entfernen"
"Reports","Berichte"
"Request Path","Anfragepfad"
"Required","Erforderlich"
"Reset","Zurücksetzen"
"Reset Filter","Filter zurücksetzen"
"Reset Password","Passwort zurücksetzen"
"Reset a Password","Passwort zurücksetzen"
"Resize","Größenanpassung"
"Resource Access","Quellenzugriff"
"Resources","Quelle"
"Results","Ergebnisse"
"Retrieve Password","Passwort anfordern"
"Return Html Version","HTML-Version ausgeben"
"Revenue","Ertrag / Einnahme"
"Reviews","Bewertungen"
"Reviews and Ratings","Kundenmeinungen und Bewertungen"
"Rewrite Rules","URL-Rewrite Regeln"
"Role ID","Gruppenberechtigung ID"
"Role Info","Gruppenberechtigung Info"
"Role Information","Gruppenberechtigung Information"
"Role Name","Gruppenberechtigung Name"
"Role Resources","Gruppenberechtigung Quellen"
"Role Users","Gruppenberechtigung Benutzer"
"Roles","Berechtigungen"
"Roles Resources","Gruppenberechtigung Quellen"
"Rotate CCW","Gegen Uhrzeigersinn drehen"
"Rotate CW","Im Uhrzeigersinn drehen"
"Run","Starten"
"Run Profile","Starte Profil"
"Run Profile Inside This Window","Starte Profil in diesem Fenster"
"Run Profile in Popup","Profil in Popup ausführen"
"Running... Kill","Läuft... Abbrechen"
"SKU","Artikelnummer"
"SKU:","Artikelnummer:"
"SSL Error: Invalid or self-signed certificate","SSL Fehler: Ungültiges oder selbst signiertes Zertifikat"
"Sales","Verkäufe"
"Sales Report","Verkaufsbericht"
"Samples","Beispiele"
"Save","Speichern"
"Save & Generate","Speichern & Erstellen"
"Save Account","Benutzerkonto speichern"
"Save Cache Settings","Cache-Einstellungen speicherns"
"Save Config","Konfiguration speichern"
"Save Currency Rates","Währungskurse speichern"
"Save Profile","Profil speichern"
"Save Role","Gruppenberechtigung speichern"
"Save Template","Vorlage speichern"
"Save User","Benutzer speichern"
"Save and Continue Edit","Speichern und weiter bearbeiten"
"Search","Suche"
"Search Index","Suchindex"
"Search Term","Suchbegriff"
"Search Terms","Suchbegriffe"
"Select","Auswählen"
"Select All","Alle wählen"
"Select Category","Kategorie auswählen"
"Select Date","Datum auswählen"
"Select Range","Zeitraum auswählen"
"Select date","Datum auswählen"
"Selected allowed currency ""%s"" is not available in installed currencies.","Ausgewählte erlaubte Währung ""%s"" ist nicht verfügbar in den installierten Währungen."
"Selected base currency is not available in installed currencies.","Ausgewählte Basiswährung ist nicht verfügbar in den installierten Währungen."
"Selected default display currency is not available in allowed currencies.","Standard Anzeigewährung ""%s"" ist nicht Teil der verfügbaren Währungen"
"Selected default display currency is not available in installed currencies.","Standard Anzeigewährung ""%s"" ist nicht Teil der eingestellten Währungen"
"Self-assigned roles cannot be deleted.","Selbst zugewiesene Berechtigungen können nicht gelöscht werden."
"Sender","Absender"
"Separate Email","Seperate E-Mail"
"Service Settings","Einstellungen"
"Set up & Customize","Einrichten und anpassen"
"Shipment #%s comment added","Lieferschein Nr. %s Kommentar hinzugefügt"
"Shipment #%s created","Lieferschein Nr. %s erstellt"
"Shipment Comments","Lieferscheinkommentare"
"Shipment History","Lieferscheinprotokoll"
"Shipments","Lieferscheine"
"Shipping","Versand"
"Shipping Address","Versandadresse"
"Shipping Address: ","Versandadresse:"
"Shipping Origin","Versandursprung"
"Shipping Price","Versandpreis"
"Shipping address selection is not applicable","Auswahl der Versandadresse ist nicht möglich"
"Shipping method must be specified.","Versandart muß angegeben werden"
"Shipping method selection is not applicable","Auswahl der Versandmethode ist nicht möglich"
"Shopping Cart","Warenkorb"
"Shopping Cart Price Rules","Warenkorb Preisregeln"
"Shopping Cart from %s","Warenkorb von %s"
"Show By","Anzeigen nach"
"Show Report For:","Zeige Bericht für:"
"Show Reviews","Kundenmeinungen anzeigen"
"Sitemap Information","Sitemap Informationen"
"Size for %s","Größe für %s"
"Skip Category Selection","Kategorieauswahl überspringen"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Einige Artikel in dieser Bestellung haben unterschiedliche Rechnungs- und Versandarten. Sie können den Versand erst nach Erstellung der Rechnung erstellen."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Einige der bestellten Artikel sind im System nicht mehr verfügbar und werden beim Bearbeiten der Bestellung entfernt."
"Sorry, this feature is coming soon...","Entschuldigung, diese Funktion kommt bald..."
"Special Price:","Sonderpreis:"
"Specific Countries","Bestimmte Länder"
"Specified","festgelegt"
"Specified profile does not exist.","Festgelegtes Profil existiert nicht."
"Spreadsheet Name:","Tabellenname:"
"Start Date","Start"
"Starting profile execution, please wait...","Starte Profilausführung, bitte warten..."
"State/Province:","Land/Bundesland:"
"Static Blocks","Statische Blöcke"
"Status","Status"
"Status:","Status:"
"Stock Quantity:","Lagermenge:"
"Stock notification was saved.","Lagerbenachrichtigung wurde erfolgreich gespeichert"
"Store","Store"
"Store Email Addresses Section","Store E-Mail-Adressen"
"Store View","StoreView"
"Store:","Store:"
"Stores","Stores"
"Subject","Betreff"
"Submit","Absenden"
"Subpackage cannot be conflicting.","Unterpaket kann keinen Konflikt verursachen"
"Subtotal","Zwischensumme"
"Switch/Solo/Maestro Only","Nur Switch/Solo/Maestro"
"Symbol","Zeichen"
"Synchronization is required.","Synchronisation erforderlich"
"Synchronization of media storages has been successfully completed.","Synchronisierung der Medienspeicher wurde erfolgreich abgeschlossen."
"Synchronize","Synchronisieren"
"Synchronizing %s to %s","Synchronisieren %s nach %s"
"Synchronizing...","Synchronisiere..."
"System","System"
"System Section","System"
"System busy","System beschäftigt"
"Tags","Schlagworte"
"Target Path","Zielpfad"
"Tax","Steuer"
"Tb","TB"
"Template","Vorlage"
"Template Content","Vorlageninhalt"
"Template Information","Vorlageninformation"
"Template Name","Vorlagenname"
"Template Styles","Vorlagen Stile"
"Template Subject","Vorlagenbetreff"
"Template Type","Vorlagentyp"
"Temporary (302)","Temporär (302)"
"Terms and Conditions","Bestellbedingungen"
"Text","Text"
"The Catalog Rewrites were refreshed.","Die Katalog-Rewrites wurden aktualisiert."
"The CatalogInventory Stock Status has been rebuilt.","Der Lagerbestands-Status wurde neu aufgebaut."
"The Comment Text field cannot be empty.","Das Kommentar Feld darf nicht leer sein."
"The Flat Catalog Product was rebuilt","Flat-Artikel wurde neu aufgebaut"
"The JavaScript/CSS cache has been cleaned.","JavaScript/CSS Cache wurde gesäubert."
"The JavaScript/CSS cache has been cleared.","JavaScript/CSS Cache wurde geleert."
"The Layered Navigation indexing has been queued.","Die Warteschlange der Indexierung der Filterbaren Navigation wurde angestoßen."
"The Layered Navigation indexing queue has been canceled.","Die Warteschlange der Indexierung der Filterbaren Navigation wurde abgebrochen."
"The Layered Navigation indices were refreshed.","Die Filternavigation Indizes wurden aktualisiert."
"The Layered Navigation process has been queued to be killed.","Der Layered Navigation-Vorgang wurde zum Beenden in die Warteschlange gestellt."
"The Magento cache storage has been flushed.","Die Magento Cache-Lagerung wurde geleert."
"The URL Rewrite has been deleted.","URL Rewrite wurde gelöscht."
"The URL Rewrite has been saved.","URL Rewrite wurde gespeichert."
"The account has been saved.","Das Konto wurde gespeichert."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Das Archiv kann auf Windows Systemen mit <a href=""%s"">%s</a> entpackt werden"
"The attribute set has been removed.","Das Attribut-Set wurde gelöscht."
"The backup's creation process will take time.","Das Erstellen des Backups benötigt einige Zeit."
"The billing agreement has been canceled.","Die Zahlungsvereinbarung wurde storniert."
"The billing agreement has been deleted.","Die Zahlungsvereinbarung wurde gelöscht."
"The cache storage has been flushed.","Die Cache-Lagerung wurde geleert."
"The carrier needs to be specified.","Der Beförderer muss spezifiziert werden."
"The catalog index has been rebuilt.","Der Katalog-Index wurde neu aufgebaut."
"The catalog rewrites have been refreshed.","Die Katalog Rewrites wurden aktualisiert."
"The configuration has been saved.","Die Konfiguration wurde gespeichert."
"The credit memo has been canceled.","Die Gutschrift wurde storniert."
"The credit memo has been created.","Die Gutschrift wurde gespeichert."
"The credit memo has been voided.","Die Gutschrift wurde aufgehoben."
"The custom variable has been deleted.","Eigene Variable wurde gelöscht."
"The custom variable has been saved.","Eigene Variable wurde gespeichert."
"The customer has been deleted.","Der Kunde wurde gelöscht."
"The customer has been saved.","Der Kunde wurde gespeichert."
"The design change has been deleted.","Die Design Veränderung wurde gelöscht."
"The design change has been saved.","Die Design Veränderung wurde gespeichert."
"The email address is empty.","Die E-Mail Adresse ist leer."
"The email template has been deleted.","Die E-Mail Vorlage wurde gelöscht."
"The email template has been saved.","Die E-Mail Vorlage wurde gespeichert."
"The flat catalog category has been rebuilt.","Flat Catalog Kategorie wurde neu aufgebaut."
"The group node name must be specified with field node name.","Der Gruppen Notiz-Name muss mit dem Feld Notiz-Namen festgelegt werden."
"The image cache was cleaned.","Der Bildercache wurde gesäubert."
"The image cache was cleared.","Der Bildercache wurde geleert."
"The invoice and shipment have been created.","Die Rechnung und der Versand wurden angelegt."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","Rechnung und Versand wurden erstellt. Das Versandetikett kann derzeit nicht erstellt werden."
"The invoice has been canceled.","Die Rechnung wurde storniert."
"The invoice has been captured.","Die Rechnung wurde erfasst."
"The invoice has been created.","Die Rechnung wurde erstellt."
"The invoice has been voided.","Die Rechnung wurde aufgehoben."
"The invoice no longer exists.","Die Rechnung existiert nicht mehr."
"The item %s (SKU %s) does not exist in the catalog anymore.","Der Artikel %s (%s) wird im Shop nicht mehr geführt."
"The order does not allow creating an invoice.","Für diese Bestellung kann keine Rechnung erstellt werden."
"The order no longer exists.","Die Bestellung existiert nicht mehr."
"The poll has been deleted.","Die Umfrage wurde gelöscht."
"The poll has been saved.","Die Umfrage wurde gespeichert."
"The profile has been deleted.","Das Profil wurde gelöscht."
"The profile has been saved.","Das Profil wurde gespeichert."
"The profile has been updated.","Das Profil wurde aktualisiert."
"The profile has no changes.","Das Profil hat keine Veränderungen."
"The profile you are trying to save no longer exists","Das Profil, welches Sie zu speichern versuchen, existiert nicht mehr"
"The rating has been deleted.","Die Bewertung wurde gelöscht."
"The rating has been saved.","Die Bewertung wurde gespeichert."
"The role has been deleted.","Die Berechtigung wurde gelöscht."
"The role has been saved.","Die Berechtigung wurde gespeichert."
"The role has been successfully saved.","Die Berechtigung wurde erfolgreich gespeichert."
"The search index has been rebuilt.","Der Suchindex wurde neu aufgebaut."
"The shipment has been created.","Der Versand wurde angelegt."
"The shipment has been sent.","Versandmitteilung wurde versandt."
"The shipping label has been created.","Paketaufkleber wurde erstellt."
"The tag has been deleted.","Dieses Schlagwort wurde gelöscht"
"The tag has been saved.","Das Tag wurde gespeichert."
"The transaction details have been updated.","Transaktionsdetails wurden aktualisiert."
"The user has been deleted.","Der Nutzer wurde gelöscht."
"The user has been saved.","Der Nutzer wurde gespeichert."
"Themes JavaScript and CSS files combined to one file.","Theme JavaScript und CSS Dateien kombiniert zu einer Datei."
"There is an error in one of the option rows.","Ein Fehler in einer der Optionszeilen."
"This Account is","Dieses Konto ist"
"This Email template no longer exists.","Diese E-Mail Vorlage existiert nicht mehr."
"This Role no longer exists","Diese Gruppenberechtigung existiert nicht mehr"
"This Role no longer exists.","Diese Berechtigung existiert nicht mehr."
"This account is","Dieses Benutzerkonto ist"
"This account is inactive.","Dieses Benutzerkonto ist inaktiv."
"This action cannot be undone.","Dieser Vorgang kann nicht rückgängig gemacht werden."
"This attribute set does not have attributes which we can use for configurable product","Dieses Attributset besitzt keine Attribute, die für einen konfigurierbarer Artikel verwendet werden können."
"This attribute shares the same value in all the stores","Dieses Attribut teilt den selben Wert in allen Shops"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Dies ist eine Demo-Installation. Jegliche Bestellung in diesem Shop wird weder beachtet noch ausgeführt."
"This is a required field.","Dies ist ein Pflichtfeld."
"This product is currently disabled.","Dieser Artikel ist im Moment nicht verfügbar"
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","Dieser Bericht ist abhängig von der Zeitzonen-Konfiguration. Sofern sich die Zeitzone verändert hat, müssen die Gesamtstatistiken aktualisiert werden."
"This section is not allowed.","Dieser Abschnitt ist nicht erlaubt."
"This user no longer exists.","Dieser Benutzer existiert nicht mehr"
"Time","Zeit"
"Time selection:","Zeit-Auswahl:"
"Time:","Zeit:"
"Timeout limit for response from synchronize process was reached.","Timeout Limit für Antwort vom Synchronisierungsprozess überschritten."
"To","An"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Zum Abbrechen anhängiger Genehmigungen und zur Freigabe von Beträge, die bereits während dieser Zahlung bearbeitet wurden, klicken Sie auf Abbrechen."
"To use PayPal Payflow Link you must configure some settings in your Payflow account by logging into","Um PayPal Payflow Link nutzen zu können, müssen Sie einige Einstellungen in Ihrem Payflow Account vornehmen. Loggen Sie sich dazu hier ein:"
"To use PayPal Payments Advanced you must configure some settings in your PayPal Payments Advanced account by logging into","Um PayPal Payments Advanced nutzen zu können, müssen Sie einige Einstellungen in Ihrem PayPal Payments Advanced Account vornehmen. Loggen Sie sich dazu hier ein:"
"Toggle Editor","Editor an-/ausschalten"
"Tools","Werkzeuge"
"Top 5 Search Terms","Top 5 Suchbegriffe"
"Total","Gesamt"
"Total Invoiced","Insgesamt in Rechnung gestellt"
"Total Order Amount","Bestellgesamtbetrag"
"Total Refunded","Gesamterstattung"
"Total of %d record(s) have been deleted.","Insgesamt wurden %d Einträge erfolgreich gelöscht."
"Total of %d record(s) have been updated.","Insgesamt wurden %d Einträge erfolgreich aktualisiert."
"Total of %d record(s) were canceled.","Insgesamt wurden %d Einträge storniert."
"Total of %d record(s) were deleted","Insgesamt wurden %d Einträge gelöscht"
"Total of %d record(s) were deleted.","Insgesamt wurden %d Einträge gelöscht."
