"Unable to start MEP Checkout.","MEP Bezahlvorgang konnte nicht gestartet werden."
"Undefined","Unbekannt"
"Unknown Error","Unbekannter Fehler"
"Unknown Error.","Unbekannter Fehler."
"Update Preview","Vorschau aktualisieren"
"Urban Airship Push Notification","Urban Airship Push Benachrichtigung"
"Use as my default billing address","Als Standard Rechnungsadresse verwenden"
"Use as my default shipping address","Als Standard Versandadresse verwenden"
"Username","Benutzername"
"Users will see this image as the first screen while your application is loading.  It is a 320x460 image.","Benutzer sehen diese Bild, wenn Ihre App geladen wird. Empfohlene Größe: 320px x 460px."
"View Details","Details"
"View Gallery","Galerie"
"Website is offline.","Website ist offline."
"Wishlist has been cleared.","Wunschzettel wurde geleert."
"Wishlist has been updated.","Wunschzettel wurde aktualisiert."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Wunschzettel wurde geleert, aber beim Aktualisieren einiger Artikel sind Fehler aufgetreten."
"Wrong Android background image orientation has been specified: "%s".","Falsche Android Hintergrundbild Ausrichtung wurde angegeben: "%s"."
"Wrong Ipad background image orientation has been specified: "%s".","Falsche iPad Hintergrundbild Ausrichtung wurde angegeben: "%s"."
"Wrong device type.","Falsches Gerät."
"Wrong email format","Falsches eMailformat"
"Wrong theme format.","Falsches Vorlagenformat."
"You are already logged in.","Sie sind bereits angemeldet."
"You can set any additional countries added by Apple Store.","Sie können beliebe im App Store verfügbare Länder hinzufügen."
"You can set any price you want for your app, or you can give it away for free. Most apps range from $0.99 - $4.99","Sie können für Ihre App einen beliebigen Preis festlegen oder Sie kostenlos anbieten. Die meisten Apps werden für 0,99 - 4,99 Euro angeboten."
"You can watch statistics here.","Statistiken können Sie hier ansehen."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Sie erhalten eine Bestellbestätigung per eMail mit weiteren Informationen und einem Link, um die Bestellung weiterverfolgen zu können."
"Your order # is: %s. ","Ihre Bestellnummer lautet: %s. "
"Zip/Postal Code","PLZ"
"and","und"
"each","je"
"iPad","iPad"
"iPhone","iPhone"
"save","speichern"
"d" ""," "
"After submitting the App, please contact <a href="mailto:%1$s">%1$s</a> to receive the Application Key, Application Secret and Application Master Secret.<br />Upon receiving these credentials, please fill in the corresponding fields.<br />In addition, please accept Urban Airship's Terms of Service: <a href="%2$s" target="_blank">click here</a>.","Nach Übertragen der App kontaktieren Sie bitte <a href="mailto:%1$s">%1$s</a> um einen Application Key, Secret und Master Secret zu erhalten.<br />Nach Erhalt dieser Daten, füllen Sie bitte die entsprechender Felder aus.<br />Bitte bestätigen Sie zusätzlich die AGB von Urban Airship: <a href="%2$s" target="_blank">AGB hier öffnen</a>."
"Are you sure you want to cancel a message?","Sind Sie sicher, dass Sie die Nachricht stornieren möchten?"
"Are you sure you want to delete a message?","Sind Sie sicher, dass Sie die Nachricht löschen möchten?"
"Are you sure you want to cancel selected records?","Sind Sie sicher, dass Sie die gewählten Einträge stornieren möchten?"
"Are you sure you want to delete selected records?","Sind Sie sicher, dass Sie die gewählten Einträge löschen möchten?"
"Can't add item to shopping cart.","Artikel konnte nicht zum Warenkorb hinzugefügt werden."
"Can't apply the coupon code.","Rabatt konnte nicht eingelöst werden."
"Can't create wishlist.","Wunschzettel konnte nicht erstellt werden."
"Can't load XML.","XML konnte nicht geladen werden."
"Can't load application with code "%s"","Konnte App mit dem Code "%s" nicht laden"
"Can't open submission form.","Übermittlungsformular konnte nicht geöffnet werden."
"Can't read file "%s".","Datei "%s" konnte nicht gelesen werden."
"Can't remove the item.","Artikel konnte nicht entfernt werden."
"Can't reset theme.","Vorlage konnte nicht zurückgesetzt werden."
"Can't save address.","Adresse konnte nicht gespeichert werden."
"Can't save the customer.","Kunde konnte nicht gespeichert werden."
"Can't save theme.","Vorlage konnte nicht gespeichert werden."
"Can't show configuration.","Konfiguration konnte nicht gezeigt werden."
"Can't specify product.","Artikel konnte nicht angegeben werden."
"Can't submit application.","App konnte nicht übermittelt werden."
"Can't update cart.","Warenkorb konnte nicht aktualisiert werden."
"Can't write to file "%s".","Datei "%s" konnte nicht gespeichert werden."
"Can't copy file "%s" to "%s".","Datei "%s" konnte nicht nach "%s" kopiert werden."
"Device doesn't recognized. Unable to load a template.","Gerät nicht erkannt. Vorlage konnte nicht geladen werden."
"Device doesn't recognized: "%s". Unable to load a helper.","Gerät nicht erkannt: "%s". Helper konnte nicht geladen werden."
"File doesn't exist "%s".","Datei "%s" existiert nicht."
"It's not allowed to delete submitted application.","Es ist nicht erlaubt, bereits übermittelte Apps zu löschen."
"Items were updated. But can't update wishlist.","Artikel wurden aktualisiert, aber der Wunschzettel konnte nicht aktualisiert werden."
"Message can not be edited when it's status NOT is "IN QUEUE".","Nachrichten können nicht bearbeitet werden, solange deren Status NICHT "IN WARTESCHLANGE" ist."
"Product Name ","Artikel Name "
"Product Name","Artikel Name"
"Product Name 1","Artikel Name 1"
"Product Name 2","Artikel Name 2"
